tweet_id,tweet,emotion
30-08-2019 02:14,"b""'Cause they say if you love her let her go\nAnd they say if it's meant to be you'll know\nKnow...\n#Sad #lifegoeson""",sad
30-08-2019 02:14,"b'RT @Redselecter: My opinion- driving in Jamaica is a reflection of the larger society- so much selfishness and ME ME ME. Taxi or Prado, it\xe2\x80\xa6'",sad
30-08-2019 02:14,b'https://t.co/Z4BOBwqlZK linking to my #sad #youtubechannel with backlogs of my video #game streams that I\xe2\x80\x99m close t\xe2\x80\xa6 https://t.co/tjd7j9B5wa',sad
30-08-2019 02:13,"b'RT @Redselecter: My opinion- driving in Jamaica is a reflection of the larger society- so much selfishness and ME ME ME. Taxi or Prado, it\xe2\x80\xa6'",sad
30-08-2019 02:12,"b""RT @MankaBros: #OnThisDay in #MankaBros history - August 27, 1937 - Khan Manka (Sr.) loses the film rights to 'Gone With The Wind' after be\xe2\x80\xa6""",sad
30-08-2019 02:12,"b'@RepMarkMeadows What was the subject of those memos again?\nOh right, obstruction of justice by @realDonaldTrump #SAD #TrumpCrimeSyndicate'",not relevant
30-08-2019 02:11,b'@DeadlineWH @AshleyRParker @NicolleDWallace Please stop. The @BarackObama administration diverted even more and not\xe2\x80\xa6 https://t.co/6ep9hCxIVl',no code
30-08-2019 02:11,b'Maybe we\xe2\x80\x99re not meant to be #sad #quotes',sad
30-08-2019 02:09,b'This makes me absolutely sick to my stomach\xf0\x9f\x98\xaa You @shawnabner are a truly horrible human being to do that to another\xe2\x80\xa6 https://t.co/tSaRw0DRXJ',sad
30-08-2019 02:08,"b'RT @Emolclause: So #Trump is supposed to be the ""TOUGH ON ILLEGALS"" President yet FOR YEARS he profited from young European Models who work\xe2\x80\xa6'",sad
30-08-2019 02:08,b'@LARams520 Will be interesting to see if they keep Allen. Staffs most definitely have \xe2\x80\x9ctheir guys\xe2\x80\x9d. #sad',not relevant
30-08-2019 02:07,b'@Delavegalaw This #sad but it has been done before...#Reagan #smh',sad
30-08-2019 02:07,b'Wow that injury........ \xe2\x98\xb9\xef\xb8\x8f #highschoolfootball #sad',sad
30-08-2019 02:07,"b'@ThatTrumpGuy @realDonaldTrump You already posted this lame video earlier today and got no takers. Face it, you\xe2\x80\x99re\xe2\x80\xa6 https://t.co/XyIiAPzUJ8'",no code
30-08-2019 02:06,b'im really really sad and upset rn. i think some rp for the elderwood ahri bundle would make me feel better.. :( #sad',sad
30-08-2019 02:06,b'@SusanSarandon @TulsiGabbard How much is Putin paying you? #sad',not relevant
30-08-2019 02:06,"b'#sad, but what\xe2\x80\x99s new lol'",no code
30-08-2019 02:05,"b'Right now, coming off this couch at 9:30pm, having not thrown a football in about a month...I could throw rings aro\xe2\x80\xa6 https://t.co/9XKejptJL8'",sad
30-08-2019 02:00,b'RT @mrsstreeter2013: Honestly I think Black ppl are the only Race that don\xe2\x80\x99t stick together too busy trying to out do one another #sad',sad
30-08-2019 02:00,b'@KathyMrsfnulnu @WCharlesII @MaestroRZM @JewhadiTM @Comey And you still think the Russians are coming..\nRelax and k\xe2\x80\xa6 https://t.co/upqKugwnn2',not relevant
30-08-2019 01:59,"b'RT @MBOKSR_MAGA: @realDonaldTrump Why would the Feds do anything. The DOJ lets criminals off, declines to prosecute anyone even when their\xe2\x80\xa6'",sad
30-08-2019 01:59,"b'Does this sound familiar? Notice the headline states.""Affecting the Poorest Countries in the World "" Yet we R suppo\xe2\x80\xa6 https://t.co/8NE7ddjHlE'",sad
30-08-2019 01:58,b'Once again watching @RickSantorum turn himself inside out on @CuomoPrimeTime defending the indefensible. #sad #legacylost #surrogate',sad
30-08-2019 01:57,b'so we\xe2\x80\x99re giving Max away and i\xe2\x80\x99m #sad',sad
30-08-2019 01:56,"b'RT @MBOKSR_MAGA: @realDonaldTrump Why would the Feds do anything. The DOJ lets criminals off, declines to prosecute anyone even when their\xe2\x80\xa6'",sad
30-08-2019 01:56,"b'hey Dumb, nice crowd \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82#Sad @DonaldJTrumpJr https://t.co/R2HGGkQfm1'",no code
30-08-2019 01:56,b'Dogs are unhappy when it\xe2\x80\x99s raining out - that is a quantitative verifiable fact that is backed up by 100\xe2\x80\x99s of scien\xe2\x80\xa6 https://t.co/7FXkQLRVEo',sad
30-08-2019 01:56,"b""RT @Star_BoyKelvin: It's so sad when i imagine in 2099 all of us here will have died and gone forever...Rest in peace in advance.. #sad""",sad
30-08-2019 01:54,"b'RT @MBOKSR_MAGA: @realDonaldTrump Why would the Feds do anything. The DOJ lets criminals off, declines to prosecute anyone even when their\xe2\x80\xa6'",sad
30-08-2019 01:54,b'RT @dacubedfred: On the @MBTA_CR @KeolisBoston 730 train out of Boston. Only a few cars were in use. 1 conductor. S\xe2\x80\xa6 https://t.co/RcAdyHoCzs',sad
30-08-2019 01:54,b'No lie.\nToday I saw a bald eagle sitting atop a flagpole.\n30 years ago I would have been bursting with natural wond\xe2\x80\xa6 https://t.co/8hRt9oSkqM',sad
30-08-2019 01:54,"b'RT @Emolclause: So #Trump is supposed to be the ""TOUGH ON ILLEGALS"" President yet FOR YEARS he profited from young European Models who work\xe2\x80\xa6'",sad
30-08-2019 01:51,"b""@mitchellvii They won't be! #Sad""",sad
30-08-2019 01:51,"b'@SusanSarandon @TulsiGabbard Yeah, because we need another voice who supports Assad (who murders his own citizens)\xe2\x80\xa6 https://t.co/gVSONAAI50'",sad
30-08-2019 01:51,b'So @BurgerKing I wanted to try the impossible burger and well I asked for a burger with no tomatoes and pickle and\xe2\x80\xa6 https://t.co/EEqs55fTLK',sad
30-08-2019 01:50,"b""#sad #sadday #days PastPresentFuture in 1 site:Is Modern World's woe due to clash of 1st instinct-sex &amp; 2nd-siblings https://t.co/qqiXaARuB1""",not relevant
30-08-2019 01:49,b'RT @GOCOAST: @brianshrive @Kimberly_Cincy @JohnCranley @hksparling @Enquirer @BRADLEYWTHOMAS That\xe2\x80\x99s the point that supplicant media miss. \xe2\x80\x9c\xe2\x80\xa6',no code
30-08-2019 01:48,"b""@KimStrassel @WSJ I starting to believe the law doesn't apply to any of these Bums.#SAD""",sad
30-08-2019 01:48,b'@RathPhoto @globalnews @GlobalBC Really SAD you live such a Sheltered life and have almost no sense of adventure th\xe2\x80\xa6 https://t.co/4Tnn547LS6',sad
30-08-2019 01:47,b'lalo is probably going to my fav place to eat in modesto right now and i am #sad https://t.co/tRVYxcZW6j',sad
30-08-2019 01:46,b'@brianshrive @Kimberly_Cincy @JohnCranley @hksparling @Enquirer @BRADLEYWTHOMAS That\xe2\x80\x99s the point that supplicant me\xe2\x80\xa6 https://t.co/CaPFh00hT3',no code
30-08-2019 01:46,"b'@ArthurSchwartz Don\'t forget the #TreasonousTrumps dissing Mad Dog. Forget that, while talking about an ""alumnus""?\xe2\x80\xa6 https://t.co/rKBnJhWcBO'",sad
30-08-2019 01:46,b'RT @mrsstreeter2013: Honestly I think Black ppl are the only Race that don\xe2\x80\x99t stick together too busy trying to out do one another #sad',sad
30-08-2019 01:46,b'Life is sad. Then it ends #sad\n#sixwordstory #sixwordstories #sixwords',sad
30-08-2019 01:45,b'@johnedgell @espritproven @Lis_Smith @cmclymer @SpanbergerVA07 Ben is in his feelings and not interested in facts #sad',sad
30-08-2019 01:45,"b""@GOP And faces no jail time. That's what we also knew all along... #sad @POTUS knew it too.""",sad
30-08-2019 01:45,b'@calebleemusic You really out here killing the game and i cant be there to hear/see it. Im #sad',sad
30-08-2019 01:45,b'RT @colleen121957: @DonaldJTrumpJr  loser #sad https://t.co/LeB0opsIVn',sad
30-08-2019 01:45,"b'@Kaalateetham @rajanvt \xe0\xa4\xb8\xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa4\x95\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82 !\nAttitude of most in India is.....\nSelf-first , then nation ( instead of Nation-First )\n#Sad !'",no code
30-08-2019 01:45,"b'Dearest @tacobell, consider this our break-up tweet.  I can no longer continue this relationship without there bein\xe2\x80\xa6 https://t.co/QeBdbJNotP'",sad
30-08-2019 01:44,"b'@newsbusters @RepMattGaetz Do you actually understand anything intellectual? Matty boy, I\xe2\x80\x99m sad I have to say we went to FSU together. #sad'",sad
30-08-2019 01:44,b'For one second ... one .. I actually thought @SamHeughan sent this to little ole Newfoundlander like myself \xf0\x9f\x99\x84\xe2\x80\xa6 https://t.co/vquvOSEwrp',not relevant
30-08-2019 01:42,"b""RT @Emolclause: Yet another WELL-SOURCED\xf0\x9f\x91\x87\xf0\x9f\x91\x87 #BreakingNews which #MSM likely WON'T COVER. #SAD!! cc @jkbjournalist \n\n#TheResistance #Epstein\xe2\x80\xa6""",sad
30-08-2019 01:41,b'@DonaldJTrumpJr  loser #sad https://t.co/LeB0opsIVn',sad
30-08-2019 01:40,"b'RT @PatrickDLyons: With the Rockies already down 3-0 in the first with no outs against a team with the second worst record in the NL, Denve\xe2\x80\xa6'",sad
30-08-2019 01:40,b'@GOPChairwoman @realDonaldTrump And what an absolute disgrace to all those who worked under him. #SAD',sad
30-08-2019 01:39,b'Georgia Tech will be back to the triple option by week 3 #sad',sad
30-08-2019 01:39,"b'RT @MizzMeowstine: Tried out a different technique with the face. Loved it , but man is she blue #bluehair #sad #blue #digitalart #illistra\xe2\x80\xa6'",sad
30-08-2019 01:39,"b""This is the face of a #boy who #wantsasnack but isn't getting any human treats tonight. He's a little #sad about it\xe2\x80\xa6 https://t.co/KIBh3pwjUO""",sad
30-08-2019 01:38,b'@Chargers WHY did the carry the flag email go to my junk mail \xf0\x9f\x98\xa9\xf0\x9f\x98\xa9 now I\xe2\x80\x99m too late #sad',sad
30-08-2019 01:37,b'The Berder King is likely in the bathroom playing with his covfefe. #sad https://t.co/JM1oecAqzo',sad
30-08-2019 01:37,b'@LindseyGrahamSC @DonaldJTrumpJr Go away Lindsey. Nobody takes you seriously any more and quite honestly not a lot\xe2\x80\xa6 https://t.co/Z4mcallx8C',sad
30-08-2019 01:36,"b'Move along, nothing to see here #sad\n#PITvsCOL @Rockies'",sad
30-08-2019 01:36,b'RT @12th_Mann: Yes they were part of the coup attempt. #sad https://t.co/U9dJ0roOLG',sad
30-08-2019 01:36,b'RT @antoinoon: My new song \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9c\xa8\nhttps://t.co/waIrXSux6q\n#bye #twitter #sad #song #single',sad
30-08-2019 01:35,b'#sad because im missing mexico rn \xf0\x9f\x98\xa9',sad
30-08-2019 01:35,"b'Check out this $13 burger topping ""salad"" with burnt grilled chicken and my ""choice"" of dressing (the choice was ap\xe2\x80\xa6 https://t.co/9roudoDM3D'",no code
30-08-2019 01:35,"b'RT @MBOKSR_MAGA: @realDonaldTrump Why would the Feds do anything. The DOJ lets criminals off, declines to prosecute anyone even when their\xe2\x80\xa6'",sad
30-08-2019 01:35,"b'The liars and leakers will never be locked up, so what we have to do, is get them out of government, all #Democrats\xe2\x80\xa6 https://t.co/iej5Z568Qc'",sad
30-08-2019 01:34,b'a song with a personal connection to someone that isn\xe2\x80\x99t here anymore will hit me harder then any other sad song \xf0\x9f\xa4\xa7\xe2\x80\xa6 https://t.co/PIogkNVwl4',sad
30-08-2019 01:34,"b'@dominos just so we are clear, these look nothing alike.... #sad https://t.co/4IjV6kla33'",sad
30-08-2019 01:33,b'The Bart is so crowded that these poor chaps can\xe2\x80\x99t find a seat. #sad https://t.co/IdKxo5jTay',sad
30-08-2019 01:33,b'Next for us (music video) out on my YouTube jackbim fw it #trending #explore #music #love #vibe #sad #edits #mood\xe2\x80\xa6 https://t.co/TwgIFz2pHV',not relevant
30-08-2019 01:33,"b'With the Rockies already down 3-0 in the first with no outs against a team with the second worst record in the NL,\xe2\x80\xa6 https://t.co/0AuLabdhE5'",sad
30-08-2019 01:33,b'when you try to apply for mutuals nd they air u \xf0\x9f\x92\x94 #sad',sad
30-08-2019 01:33,"b""@AFL Why you guys 'sticking it up' EJ Whitten .............#Sad""",sad
30-08-2019 01:32,"b""@GPIngersoll @AOC She's begging anybody to post nudes of her but nobody is interested.  #Sad""",sad
30-08-2019 01:32,b'I thought it was a store run #sad https://t.co/v0lKwvpVI8',sad
30-08-2019 01:32,b'@MattLoede I am beyond impressed with all you\xe2\x80\x99ve been able to do as you go through your treatments. You are\xe2\x80\xa6 https://t.co/6fCSNisKPw',sad
30-08-2019 01:31,b'@MysterySolvent She was friends with my step son and her classmates marveled at the school events her Dad NEVER att\xe2\x80\xa6 https://t.co/qA7JFNBrC3',sad
30-08-2019 01:30,b'@TrueFactsStated @DonaldJTrumpJr packing them in ... lol   #sad',sad
30-08-2019 01:30,"b'RT @MBOKSR_MAGA: @realDonaldTrump Why would the Feds do anything. The DOJ lets criminals off, declines to prosecute anyone even when their\xe2\x80\xa6'",sad
30-08-2019 01:30,b'@KurtSchlichter @FoxBusiness Ask them why Fox Polling is 48% democrat &amp; 36% gop?\nThis is the same methodology KARL\xe2\x80\xa6 https://t.co/QphrzyviT0',no code
30-08-2019 01:29,"b'I can\xe2\x80\x99t believe there are people who still actually believe what big corporations say, and take what they say at fa\xe2\x80\xa6 https://t.co/I2nHPjqW4R'",no code
30-08-2019 01:28,b'@aravosis @ChiefCovfefe Can\xe2\x80\x99t wait to see the trump tweet: \xe2\x80\x9cNever before in the history of the universe has any one\xe2\x80\xa6 https://t.co/Tg1A7vr07U',not relevant
30-08-2019 01:27,b'At all actually bc it doesn\xe2\x80\x99t happen &amp; thats #sad',sad
30-08-2019 01:26,"b'RT @MBOKSR_MAGA: @realDonaldTrump Why would the Feds do anything. The DOJ lets criminals off, declines to prosecute anyone even when their\xe2\x80\xa6'",sad
30-08-2019 01:25,b'Most of us @hardball @MSNBC are taught not to hate.  Agreed!  But you also sometimes can\xe2\x80\x99t separate what one does t\xe2\x80\xa6 https://t.co/XH07JCSbFh',sad
30-08-2019 01:23,"b'""Even now many farmers seem to believe that the pain will end any day now, that #Trump will soon announce a deal th\xe2\x80\xa6 https://t.co/4juy6G4XKY'",sad
30-08-2019 01:23,"b'Tried out a different technique with the face. Loved it , but man is she blue #bluehair #sad #blue #digitalart\xe2\x80\xa6 https://t.co/7MRESSj0ny'",sad
30-08-2019 01:23,"b'Yikes, more than a year into new management and the #Gateway in SLC looks worse than ever. 80% empty, few bodies, e\xe2\x80\xa6 https://t.co/Ecj10Aa6PA'",sad
30-08-2019 01:23,"b""@kaleighdianes @MisterDrumMajor this is why she can't teach you how to do a back tuck #sad""",sad
30-08-2019 01:22,"b'meeting someone accidentally, and then having them become a huge part of your life &gt;&gt;&gt; \n\n#sad #feature\xe2\x80\xa6 https://t.co/nouvaOiJ7A'",sad
30-08-2019 01:22,b'RT @jackmoody1999: I just wanted to say I\xe2\x80\x99m here for anyone who needs a friend or is depressed or just lonely please don\xe2\x80\x99t feel like you wo\xe2\x80\xa6',sad
30-08-2019 01:22,b'RT @reenteringlife1: @GOPChairwoman @realDonaldTrump So.are you and Trump. So I guess ya both should be fired. #Hypocrisy #Liars #Sad #Neur\xe2\x80\xa6',sad
30-08-2019 01:21,b'@GOPChairwoman @realDonaldTrump So.are you and Trump. So I guess ya both should be fired. #Hypocrisy #Liars #Sad #Neuroleptics',sad
30-08-2019 01:21,b'No witty comeback needed here....SMH #Sad https://t.co/DzI9hKPuxt',sad
30-08-2019 01:21,b'@muslamicbts this tea... #sad #staystrongami',not relevant
30-08-2019 01:20,b'@realDonaldTrump You have been more disgraced. #TrumpIsADisgrace #TrumpHatesAmericans #TrumpHatesOurTroops #sad',sad
30-08-2019 01:20,"b'@RyHab93 @GerardAraud @FrenchHist Each country has its morons, no exception for Poland.\n#Sad'",sad
30-08-2019 01:20,"b""RT @Emolclause: #BREAKING:Just when you thought #Trump admin couldn't GO BELOW the EVIL child separation policy, we now find out that they\xe2\x80\xa6""",sad
30-08-2019 01:19,b'RT @timmurleyart: There\xe2\x80\x99s never enough hours in the day (or in life). \xf0\x9f\xa5\xbe\xe2\x9c\x88\xef\xb8\x8f \xf0\x9f\x8c\x8e\xf0\x9f\x8c\x8d\xf0\x9f\x8c\x8f #popart #face #portrait #blueeyes #expressionism #graffiti #s\xe2\x80\xa6',no code
30-08-2019 01:18,b'@brithume @DonaldJTrumpJr Comey deserves nothing but to live in obscurity.  What he did in 2016 was just plain wron\xe2\x80\xa6 https://t.co/Qwlf0RgCgX',sad
30-08-2019 01:16,b'@wizweedfarm Played this game then I changed devices and I had to start all over #sad',sad
30-08-2019 01:15,b'No one wants to go see the #ChinlessSpawn speak\n#Sad https://t.co/MVVUyh0VU9',sad
30-08-2019 01:13,b'@realDonaldTrump You sound like Alec Baldwin doing you in a comedy bit. #sad',sad
30-08-2019 01:13,b'@DonoYEG @KikkiPlanet @vipertwosix @NdpMark True. Just being useless and hanging out with Faith Goldy just isn\xe2\x80\x99t en\xe2\x80\xa6 https://t.co/tUdFN4RTUr',sad
30-08-2019 01:12,"b'RT @SiRRaaLF: @imMAK02 @Twitter @kavita_krishnan But Qut Contrary to this, 2hurt the People (Particularly Minorities) sentiments by all mea\xe2\x80\xa6'",sad
30-08-2019 01:11,"b'RT @kevinkugler: I would also add @DoughertyDrew, but he never comes up to take pictures with us. #sad https://t.co/6IbXTTYnzb'",sad
30-08-2019 01:11,b'Nice crowd Bif.  #sad https://t.co/SuyUHw0qRw',sad
30-08-2019 01:10,"b""@realDonaldTrump You should be ashamed of yourself first.  Comey ain't got nuthin' on you when it comes to being a\xe2\x80\xa6 https://t.co/hgGXb3Ev4y""",sad
30-08-2019 01:08,b'RT @La__real: Why don\xe2\x80\x99t you understand how much you mean to me #sad #quotes',sad
30-08-2019 01:07,b'doooooodle #illustration #ipadpro #digitalart #drawing #practice #art #hair #dark #theme #blue #girl #black\xe2\x80\xa6 https://t.co/UX0DRlIr2h',no code
30-08-2019 01:07,"b""RT @tkaz99: @Goss30Goss @realDonaldTrump Any closer and she'd be behind him! #Sad #DerangedDonald https://t.co/n6Fb3eWWh7""",sad
30-08-2019 01:06,b'@jake53785397 @realDonaldTrump I wouldn\xe2\x80\x99t even give him that. His vocabulary is that of a preschooler.  #Sad',sad
30-08-2019 01:05,b'Honestly I think Black ppl are the only Race that don\xe2\x80\x99t stick together too busy trying to out do one another #sad',sad
30-08-2019 01:05,"b'RT @MBOKSR_MAGA: @realDonaldTrump Why would the Feds do anything. The DOJ lets criminals off, declines to prosecute anyone even when their\xe2\x80\xa6'",sad
30-08-2019 01:05,"b""RT @luoSts0L: This moment when you can't sleep in the middle of the night and just wanna cuddle the person you love .. And you know it won'\xe2\x80\xa6""",sad
30-08-2019 01:04,b'@DearAuntCrabby @rhiles2760 @DonaldJTrumpJr Wow! Where are all the #MAGA hats? #sad',sad
30-08-2019 01:04,b'@aravosis He mistakenly thinks that whatever works for Daddy will work for him.  #Sad #DiaperDon',sad
30-08-2019 01:04,b'Trying so hard to keep it together today... #itsastruggle #sad #notears #notoday',sad
30-08-2019 01:02,"b""RT @Emolclause: #BREAKING:Just when you thought #Trump admin couldn't GO BELOW the EVIL child separation policy, we now find out that they\xe2\x80\xa6""",sad
30-08-2019 01:02,"b""~I just want to feel that i'm important to someone~\n\n#sadquotes #sad""",sad
30-08-2019 01:01,b'Mugshots show White House press secretary #StephanieGrisham after drunk driving arrests in 2013 and 2015 - another\xe2\x80\xa6 https://t.co/Am3doOyTif',sad
